Epoch,Id,Simplified Expr,Proof,Length Reduced
1,342,"v0 + v1 <= min((v0 + v1) + 125, v2) - 122 && ((v0 + v1) + 132) - ((v0 + v1) + 122) <= 3","Any[(35, 1), (34, 2), (34, 1), (34, 1), (31, 2), (33, 1), (31, 1), (17, 1), (10, 2), (11, 1)]",8.0
1,343,"v0 + v1 <= min((v0 + v1) + 125, v2) - 122 && (((v0 + v1) - v2) + 132) + v2 <= 3 + min((((v0 + v1) - v2) + 137) + v2, (v0 + v1) + 122)","Any[(35, 1), (34, 2), (34, 1), (34, 1), (31, 2), (33, 1), (31, 1), (35, 1), (17, 2), (17, 1)]",8.0
1,344,"v0 <= (min((v0 + v1) + 125, v2) - 122) - v1 && (v0 + v1) + 125 <= ((v0 + v1) + 137) + 3","Any[(35, 1), (34, 2), (34, 2), (34, 1), (34, 1), (31, 2), (31, 2), (17, 1), (10, 4), (11, 1)]",8.0
1,345,"v0 <= (min((v0 + v1) + 125, v2) - 122) - v1 && 125 <= 122 + 3","Any[(35, 1), (34, 2), (34, 2), (34, 1), (34, 1), (31, 2), (31, 2), (13, 3), (8, 2), (26, 1)]",8.0
1,346,"v0 <= min((v0 + v1) + 125, v2) - (v1 + 122) && (v0 + v1) + 125 <= min((v0 + v1) + 137, (v0 + v1) + 122) + 3","Any[(8, 1), (35, 1), (34, 2), (34, 2), (34, 1), (17, 1), (31, 2), (31, 2), (10, 3), (11, 1)]",8.0
1,347,"v0 <= (min((v0 + v1) + 125, v2) - 122) - v1 && min((((v0 + v1) - v2) + 132) + v2, (v0 + v1) + 125) - 3 <= (v0 + v1) + 137","Any[(35, 1), (34, 1), (34, 1), (33, 1), (17, 2), (35, 1), (33, 1), (17, 1), (10, 4), (11, 1)]",12.0
1,348,"v0 + v1 <= min((v0 + v1) + 125, v2) - 122 && min((v0 + v1) + 132, (v0 + v1) + 125) - 3 <= (v0 + v1) + 122","Any[(35, 1), (34, 1), (34, 1), (33, 1), (17, 1), (35, 1), (33, 1), (31, 1), (10, 2), (11, 1)]",8.0
1,349,"v0 <= min((v0 + v1) + 125, v2) - (v1 + 122) && min((((v0 + v1) - v2) + 132) + v2, (v0 + v1) + 125) - 3 <= min((v0 + v1) + 137, (v0 + v1) + 122)","Any[(8, 1), (35, 1), (34, 1), (33, 1), (17, 2), (35, 1), (33, 1), (17, 1), (10, 4), (11, 1)]",12.0
1,350,(v2 - 125) - v0 <= v1 && ((v0 + v1) - v2) + 132 <= (((v0 + v1) + 137) + 3) - v2,"Any[(35, 1), (34, 1), (33, 1), (17, 2), (35, 1), (33, 1), (33, 1), (17, 1), (10, 2), (11, 1)]",12.0
1,351,v2 - (v0 + v1) <= 125 && v0 + v1 <= ((((v0 + v1) + 125) - v2) - 132) + v2,"Any[(35, 1), (34, 1), (33, 1), (17, 1), (35, 1), (34, 1), (35, 1), (32, 1), (8, 1), (1, 1)]",6.0
1,352,"(v2 - 125) - v0 <= v1 && ((v0 + v1) - v2) + 132 <= (min((v0 + v1) + 137, (v0 + v1) + 122) + 3) - v2","Any[(35, 1), (34, 1), (33, 1), (17, 2), (35, 1), (33, 1), (33, 1), (17, 1), (10, 1), (11, 1)]",12.0
1,353,v2 - 125 <= v0 + v1 && v0 <= ((((v0 + 137) + v1) + 3) - 125) - v1,"Any[(35, 1), (34, 1), (34, 1), (33, 1), (17, 1), (35, 1), (33, 1), (10, 2), (11, 1), (10, 2)]",8.0
1,354,v2 <= 125 + (v0 + v1) && (v0 + v1) + 125 <= (v1 + v0) + 125,"Any[(35, 1), (34, 1), (34, 1), (33, 1), (13, 4), (35, 1), (31, 1), (31, 1), (8, 2), (1, 1)]",2.0
1,355,v2 - 125 <= v0 + v1 && v0 <= ((((v0 + v1) + 122) + 3) - 125) - v1,"Any[(35, 1), (34, 1), (34, 1), (33, 1), (17, 1), (35, 1), (33, 1), (10, 1), (11, 1), (44, 1)]",14.0
1,356,"(v2 - 125) - v0 <= v1 && min((((v1 + v0) - v2) + 132) + v2, (v0 + v1) + 125) <= 3 + ((((v0 + v1) - v2) + 137) + v2)","Any[(35, 1), (33, 2), (33, 1), (35, 2), (35, 1), (33, 1), (33, 1), (17, 2), (17, 1), (13, 3)]",8.0
1,357,"(v2 - 125) - v0 <= v1 && min((v0 + v1) + 132, (v0 + v1) + 125) <= 3 + ((v0 + v1) + 122)","Any[(35, 1), (33, 2), (33, 1), (35, 2), (35, 1), (33, 1), (33, 1), (17, 1), (10, 1), (11, 1)]",8.0
1,358,"v2 - (v1 + 125) <= v0 && min((((v0 + v1) - v2) + 132) + v2, (v0 + v1) + 125) <= 3 + min((((v0 + v1) - v2) + 137) + v2, (v0 + v1) + 122)","Any[(8, 1), (35, 1), (33, 2), (33, 1), (35, 2), (35, 1), (33, 1), (17, 2), (17, 1)]",8.0
1,359,1 && ((((v0 + v1) - v2) + 132) + v2) - (v0 + (v1 + 137)) <= 3,"Any[(35, 1), (34, 1), (24, 1), (17, 2), (31, 1), (33, 1), (17, 1), (10, 2), (11, 1), (8, 2)]",14.0
1,360,1 && (((v0 + v1) + 132) - 3) - v0 <= v1 + 122,"Any[(8, 1), (35, 1), (34, 1), (24, 1), (17, 1), (31, 1), (32, 1), (33, 1), (10, 1), (11, 1)]",10.0
1,361,1 && ((((v0 + v1) - v2) + 132) + v2) - ((v0 + v1) + 122) <= 3,"Any[(35, 1), (34, 1), (24, 1), (17, 2), (31, 1), (33, 1), (17, 1), (10, 2), (11, 1), (44, 1)]",20.0
1,362,1 && v0 + v1 <= (3 + ((v1 + v0) + 137)) - 125,"Any[(35, 1), (34, 1), (34, 1), (24, 1), (17, 1), (31, 1), (13, 5), (13, 2), (10, 1), (11, 1)]",10.0
1,363,1 && v0 + (125 + v1) <= (125 + v1) + v0,"Any[(8, 1), (35, 1), (34, 1), (24, 1), (13, 4), (31, 1), (13, 4), (10, 1), (9, 2), (1, 1)]",4.0
1,364,1 && (v0 + (v1 + 125)) - ((v0 + v1) + 122) <= 3,"Any[(8, 1), (35, 1), (34, 1), (24, 1), (17, 1), (31, 1), (33, 1), (10, 1), (11, 1), (44, 1)]",16.0
1,365,"1 && min((((v0 + v1) - v2) + 132) + v2, v0 + (v1 + 125)) - 3 <= (v0 + v1) + 137","Any[(8, 1), (35, 1), (33, 1), (24, 1), (35, 1), (17, 2), (33, 1), (17, 1), (10, 2), (11, 1)]",14.0
1,366,1 && (((v0 + v1) + 125) - 3) - (v0 + v1) <= 122,"Any[(35, 1), (33, 1), (24, 1), (35, 1), (17, 1), (33, 1), (33, 1), (10, 1), (11, 1), (44, 1)]",16.0
1,367,"1 && min((((v0 + v1) - v2) + 132) + v2, (v0 + v1) + 125) - 3 <= min(137 + (v0 + v1), (v0 + v1) + 122)","Any[(35, 1), (33, 1), (24, 1), (35, 1), (17, 2), (33, 1), (17, 1), (13, 7), (8, 3), (11, 1)]",14.0
1,368,"v2 <= min((v0 + v1) + 125, v2) && v0 <= (((((137 + (v0 + v1)) + 3) - v2) - 132) + v2) - v1","Any[(35, 1), (34, 1), (17, 2), (17, 1), (34, 1), (35, 1), (34, 1), (13, 6), (8, 3), (11, 1)]",12.0
1,369,"v2 <= min((v1 + v0) + 125, v2) && v0 <= ((((v0 + (v1 + 125)) - v2) - 132) + v2) - v1","Any[(35, 1), (34, 1), (17, 1), (34, 1), (35, 1), (34, 1), (8, 2), (8, 2), (13, 2), (1, 1)]",6.0
1,370,"v2 <= min((v0 + v1) + 125, v2) && v0 <= ((((((v0 + v1) + 122) + 3) - v2) - 132) + v2) - v1","Any[(35, 1), (34, 1), (17, 2), (17, 1), (34, 1), (35, 1), (34, 1), (10, 2), (11, 1), (44, 1)]",18.0
1,371,"v2 <= min((v0 + v1) + 125, v2) && ((v0 + v1) + 125) - ((v1 + v0) + 137) <= 3","Any[(35, 1), (34, 1), (34, 1), (17, 1), (13, 6), (31, 1), (31, 1), (33, 1), (10, 3), (11, 1)]",8.0
1,372,"v2 <= min(v0 + (v1 + 125), v2) && v0 + v1 <= (125 + (v1 + v0)) - 125","Any[(8, 1), (35, 1), (34, 1), (34, 1), (13, 5), (13, 4), (31, 1), (13, 4), (7, 2), (1, 1)]",2.0
1,373,"v2 <= min((v0 + v1) + 125, v2) && ((v0 + v1) + 125) - 3 <= min((v0 + v1) + 137, (v1 + v0) + 122)","Any[(35, 1), (34, 1), (34, 1), (17, 1), (13, 8), (31, 1), (31, 1), (32, 1), (10, 3), (11, 1)]",8.0
1,374,"v2 <= min((v0 + v1) + 125, v2) && (((v0 + v1) + 125) - 3) - (((v0 + v1) - v2) + 137) <= v2","Any[(35, 1), (33, 1), (17, 2), (35, 1), (17, 1), (33, 1), (33, 1), (10, 2), (11, 1), (44, 1)]",18.0
1,375,"v2 <= min((v0 + v1) + 125, v2) && (((v0 + v1) + 125) - 3) - (v1 + v0) <= 122","Any[(35, 1), (33, 1), (17, 1), (35, 1), (13, 10), (33, 1), (33, 1), (10, 2), (11, 1), (44, 1)]",14.0
1,376,"v2 <= min((v0 + v1) + 125, v2) && min((v0 + v1) + 132, (v0 + v1) + 125) - 3 <= min((((v0 + v1) - v2) + 137) + v2, 122 + (v1 + v0))","Any[(35, 1), (33, 1), (17, 2), (35, 1), (17, 1), (33, 1), (13, 12), (13, 11), (10, 2), (11, 1)]",12.0
1,377,"(min((v0 + v1) + 122, v2) - 125) - v0 <= v1 && ((v0 + v1) - v2) + 132 <= (((v0 + v1) + 137) + 3) - v2","Any[(35, 1), (34, 1), (33, 1), (17, 2), (35, 1), (33, 1), (33, 1), (17, 1), (10, 3), (11, 1)]",12.0
1,378,"min((v0 + v1) + 122, v2) - (v0 + v1) <= 125 && v0 + v1 <= ((((v0 + v1) + 125) - v2) - 132) + v2","Any[(35, 1), (34, 1), (33, 1), (17, 1), (35, 1), (34, 1), (35, 1), (32, 1), (8, 2), (1, 1)]",6.0
1,379,"(min((v0 + v1) + 122, v2) - 125) - v0 <= v1 && ((v0 + v1) - v2) + 132 <= (min((v0 + v1) + 137, (v0 + v1) + 122) + 3) - v2","Any[(35, 1), (34, 1), (33, 1), (17, 2), (35, 1), (33, 1), (33, 1), (17, 1), (10, 2), (11, 1)]",12.0
1,380,"min((v0 + v1) + 122, v2) - 125 <= v0 + v1 && v0 <= (((v0 + v1) + (137 + 3)) - 125) - v1","Any[(35, 1), (34, 1), (34, 1), (33, 1), (17, 1), (35, 1), (33, 1), (10, 3), (11, 1), (8, 2)]",8.0
1,381,"min((v0 + v1) + 122, v2) - 125 <= v0 + v1 && v0 <= ((125 + (v1 + v0)) - 125) - v1","Any[(35, 1), (34, 1), (34, 1), (33, 1), (13, 6), (35, 1), (33, 1), (13, 5), (10, 2), (1, 1)]",2.0
1,382,"min((v0 + v1) + 122, v2) - 125 <= v0 + v1 && v0 <= ((min(137 + (v0 + v1), (v0 + v1) + 122) + 3) - 125) - v1","Any[(35, 1), (34, 1), (34, 1), (33, 1), (17, 1), (35, 1), (33, 1), (13, 6), (8, 2), (11, 1)]",8.0
1,383,"(min((v0 + v1) + 122, v2) - 125) - v0 <= v1 && min((((v0 + v1) - v2) + 132) + v2, 125 + (v0 + v1)) <= 3 + ((((v0 + v1) - v2) + 137) + v2)","Any[(35, 1), (33, 2), (33, 1), (35, 2), (35, 1), (33, 1), (33, 1), (17, 1), (13, 6), (17, 1)]",8.0
1,384,"(min(v0 + (v1 + 122), v2) - 125) - v0 <= v1 && min((((v0 + v1) - v2) + 132) + v2, 125 + (v0 + v1)) <= 3 + ((v0 + v1) + 122)","Any[(8, 1), (35, 1), (33, 2), (33, 1), (35, 2), (35, 1), (33, 1), (33, 1), (17, 1), (13, 6)]",4.0
1,385,"(min((v0 + v1) + 122, v2) - 125) - v0 <= v1 && min((((v0 + v1) - v2) + 132) + v2, (v0 + v1) + 125) <= 3 + min((((v0 + v1) - v2) + 137) + v2, 122 + (v0 + v1))","Any[(35, 1), (33, 2), (33, 1), (35, 2), (35, 1), (33, 1), (33, 1), (17, 1), (13, 12), (17, 1)]",8.0
1,386,"min((v0 + v1) + 122, v2) <= v2 && v0 <= ((((((v0 + v1) + 3) + 137) - v2) - 132) + v2) - v1","Any[(35, 1), (34, 1), (17, 2), (17, 1), (34, 1), (35, 1), (34, 1), (10, 3), (11, 1), (10, 2)]",12.0
1,387,"min((v0 + v1) + 122, v2) <= v2 && v0 <= ((((v0 + (125 + v1)) - v2) - 132) + v2) - v1","Any[(35, 1), (34, 1), (17, 1), (34, 1), (35, 1), (34, 1), (8, 2), (8, 2), (13, 5), (1, 1)]",6.0
1,388,"min((v0 + v1) + 122, v2) <= v2 && v0 <= ((((((v0 + v1) + 122) + 3) - v2) - 132) + v2) - v1","Any[(35, 1), (34, 1), (17, 2), (17, 1), (34, 1), (35, 1), (34, 1), (10, 2), (11, 1), (44, 1)]",18.0
1,389,"min((v0 + v1) + 122, v2) <= v2 && (v0 + v1) + 125 <= (137 + (v1 + v0)) + 3","Any[(35, 1), (34, 1), (34, 1), (17, 1), (13, 6), (31, 1), (31, 1), (13, 7), (8, 4), (11, 1)]",8.0
1,390,"min(122 + (v0 + v1), v2) <= v2 && (v0 + v1) + 125 <= 125 + (v1 + v0)","Any[(35, 1), (34, 1), (34, 1), (13, 5), (13, 4), (31, 1), (31, 1), (13, 1), (10, 2), (1, 1)]",2.0
1,391,"min((v0 + v1) + 122, v2) <= v2 && ((v0 + v1) + 125) - 3 <= min((v0 + v1) + 137, (v1 + v0) + 122)","Any[(35, 1), (34, 1), (34, 1), (17, 1), (13, 8), (31, 1), (31, 1), (32, 1), (10, 3), (11, 1)]",8.0
1,392,"min((v0 + v1) + 122, v2) <= v2 && (((v0 + v1) + 125) - 3) - (((v0 + v1) - v2) + 137) <= v2","Any[(35, 1), (33, 1), (17, 2), (35, 1), (17, 1), (33, 1), (33, 1), (10, 2), (11, 1), (44, 1)]",18.0
1,393,"min((v0 + v1) + 122, v2) <= v2 && (((v0 + v1) + 125) - 3) - (v1 + v0) <= 122","Any[(35, 1), (33, 1), (17, 1), (35, 1), (13, 10), (33, 1), (33, 1), (10, 2), (11, 1), (44, 1)]",14.0
1,394,"min((v0 + v1) + 122, v2) <= v2 && min((v0 + v1) + 132, (v0 + v1) + 125) - 3 <= min((((v0 + v1) - v2) + 137) + v2, 122 + (v1 + v0))","Any[(35, 1), (33, 1), (17, 2), (35, 1), (17, 1), (33, 1), (13, 12), (13, 11), (10, 2), (11, 1)]",12.0
1,395,"min((v0 + v1) + 122, v2) <= min((v0 + v1) + 125, v2) && v0 <= ((((((v1 + v0) + 137) + 3) - v2) - 132) + v2) - v1","Any[(35, 1), (34, 1), (17, 2), (17, 1), (34, 1), (35, 1), (34, 1), (13, 9), (10, 4), (11, 1)]",12.0
1,396,"min((v0 + v1) + 122, v2) <= min((v1 + v0) + 125, v2) && v0 <= (((((v1 + v0) + 125) - v2) - 132) + v2) - v1","Any[(35, 1), (34, 1), (17, 1), (34, 1), (35, 1), (34, 1), (13, 8), (13, 4), (8, 3), (1, 1)]",6.0
1,397,"min((v0 + v1) + 122, v2) <= min((v0 + v1) + 125, v2) && ((v0 + v1) + 125) - ((v1 + v0) + 137) <= 3","Any[(35, 1), (34, 1), (34, 1), (17, 1), (13, 8), (31, 1), (31, 1), (33, 1), (10, 4), (11, 1)]",8.0
1,398,"min((v0 + v1) + 122, v2) <= min((v0 + v1) + 125, v2) && 125 + (v0 + v1) <= 125 + (v1 + v0)","Any[(35, 1), (34, 1), (34, 1), (13, 7), (13, 6), (31, 1), (31, 1), (13, 5), (10, 3), (1, 1)]",2.0
1,399,"min((v0 + v1) + 122, v2) <= min((v0 + v1) + 125, v2) && (v0 + v1) + 125 <= min((v1 + v0) + 137, (v1 + v0) + 122) + 3","Any[(35, 1), (34, 1), (34, 1), (17, 1), (13, 10), (31, 1), (31, 1), (13, 10), (10, 4), (11, 1)]",8.0
1,400,"min((v0 + v1) + 122, v2) <= min((v0 + v1) + 125, v2) && (min((v0 + v1) + 132, (v1 + v0) + 125) - 3) - (v1 + v0) <= 122","Any[(35, 1), (33, 1), (17, 1), (35, 1), (13, 12), (33, 1), (33, 1), (13, 9), (10, 3), (11, 1)]",8.0
1,401,1,"Any[(13, 1), (34, 1), (17, 2), (17, 1), (31, 1), (9, 1), (13, 2), (26, 1), (1, 1), (24, 1)]",20.0
1,402,2 + 123 <= 124,"Any[(13, 1), (17, 1), (9, 1), (26, 1)]",12.0
1,403,1,"Any[(34, 1), (17, 1), (13, 1), (31, 1), (10, 1), (26, 1), (34, 1), (2, 1), (30, 1)]",16.0
1,404,1,"Any[(8, 1), (1, 1), (24, 1)]",12.0
1,405,1,"Any[(8, 1), (13, 1), (34, 1), (1, 1), (17, 1), (44, 1), (31, 1), (26, 1), (24, 1)]",22.0
1,406,1,"Any[(13, 1), (34, 1), (17, 1), (44, 1), (31, 1), (9, 1), (13, 2), (26, 1), (1, 1), (24, 1)]",22.0
1,407,(v0 - v1) + 12 <= ((44 + v0) - 32) - v1,"Any[(8, 1), (34, 1), (34, 1), (17, 2), (17, 1), (13, 4), (13, 3), (8, 1), (11, 1), (1, 1)]",14.0
1,408,v0 - v1 <= (((v0 + 13) - 32) - v1) - 12,"Any[(8, 1), (34, 1), (34, 1), (17, 1), (34, 1), (10, 1), (11, 1), (1, 1)]",10.0
1,409,(v0 + 12) + (19 + 13) <= ((v0 - v1) + 13) + v1,"Any[(8, 1), (34, 1), (34, 1), (17, 2), (44, 1), (31, 1), (31, 1), (17, 1), (10, 2), (11, 1)]",18.0
1,410,1,"Any[(34, 1), (13, 2), (13, 1), (31, 1), (9, 1), (32, 1), (33, 1), (29, 1), (35, 1), (24, 1)]",10.0
1,411,"(min((v0 + 12) + 19, v0) + 13) - v1 <= (v0 - v1) + 13","Any[(34, 1), (17, 1), (13, 5), (31, 1), (33, 1), (13, 5), (35, 1), (33, 1), (10, 2), (11, 1)]",8.0
1,412,1,"Any[(13, 1), (34, 1), (17, 3), (17, 2), (31, 1), (17, 1), (9, 1), (26, 1), (1, 1), (30, 1)]",24.0
1,413,0,"Any[(13, 1), (17, 2), (17, 1), (9, 1), (1, 1), (26, 1), (30, 1)]",20.0
1,414,56 + 67 <= 191,"Any[(34, 1), (17, 2), (13, 1), (31, 1), (13, 3), (10, 1), (17, 1), (25, 1)]",16.0
1,415,1,"Any[(34, 1), (17, 1), (13, 1), (31, 1), (10, 1), (26, 1), (34, 1), (2, 1), (30, 1)]",16.0
1,416,v0 - ((124 + (v0 - v1)) - 123) <= v1,"Any[(8, 1), (34, 1), (35, 1), (33, 1), (17, 2), (44, 1), (13, 1), (1, 1), (17, 1)]",16.0
1,417,123 <= 191,"Any[(13, 1), (34, 1), (17, 3), (44, 1), (31, 1), (17, 2), (17, 1), (9, 1), (1, 1), (26, 1)]",28.0
1,418,1,"Any[(13, 1), (34, 1), (17, 2), (44, 1), (31, 1), (17, 1), (9, 1), (26, 1), (1, 1), (30, 1)]",26.0
1,419,1,"Any[(13, 1), (34, 1), (17, 2), (17, 1), (31, 1), (9, 1), (13, 2), (26, 1), (1, 1), (24, 1)]",20.0
1,420,69 + 123 <= 124,"Any[(13, 1), (17, 1), (9, 1), (26, 1)]",12.0
1,421,1,"Any[(34, 1), (17, 1), (13, 1), (31, 1), (10, 1), (26, 1), (34, 1), (2, 1), (30, 1)]",16.0
1,422,1,"Any[(8, 1), (1, 1), (24, 1)]",12.0
1,423,1,"Any[(8, 1), (13, 1), (34, 1), (1, 1), (17, 1), (44, 1), (31, 1), (26, 1), (24, 1)]",22.0
1,424,1,"Any[(13, 1), (34, 1), (17, 1), (44, 1), (31, 1), (9, 1), (13, 2), (26, 1), (1, 1), (24, 1)]",22.0
1,425,1,"Any[(34, 1), (17, 2), (17, 1), (31, 1), (25, 1), (33, 1), (13, 1), (35, 1), (25, 1), (30, 1)]",22.0
1,426,123 <= 116,"Any[(17, 1), (13, 2), (8, 1), (11, 1), (26, 1)]",12.0
1,427,1,"Any[(24, 1)]",6.0
1,428,116 <= (v0 + 116) - v0,"Any[(13, 1), (34, 1), (17, 1), (10, 1), (11, 1), (44, 1)]",12.0
1,429,1,"Any[(33, 1), (17, 1), (35, 1), (33, 1), (10, 1), (11, 1), (44, 1), (35, 1), (24, 1)]",18.0
1,430,1,"Any[(13, 1), (34, 1), (17, 2), (17, 1), (31, 1), (9, 1), (13, 2), (26, 1), (1, 1), (24, 1)]",20.0
1,431,34 + 124 <= 125,"Any[(13, 1), (17, 1), (9, 1), (26, 1)]",12.0
1,432,1,"Any[(34, 1), (17, 1), (13, 1), (31, 1), (10, 1), (26, 1), (34, 1), (2, 1), (30, 1)]",16.0
1,433,1,"Any[(8, 1), (1, 1), (24, 1)]",12.0
1,434,1,"Any[(8, 1), (13, 1), (34, 1), (1, 1), (17, 1), (44, 1), (31, 1), (26, 1), (24, 1)]",22.0
1,435,1,"Any[(13, 1), (34, 1), (17, 1), (44, 1), (31, 1), (9, 1), (13, 2), (26, 1), (1, 1), (24, 1)]",22.0
1,436,1,"Any[(34, 1), (17, 2), (17, 1), (31, 1), (25, 1), (33, 1), (13, 1), (35, 1), (25, 1), (30, 1)]",22.0
1,437,124 <= 117,"Any[(17, 1), (13, 2), (8, 1), (11, 1), (26, 1)]",12.0
1,438,1,"Any[(24, 1)]",6.0
1,439,117 <= (v0 + 117) - v0,"Any[(13, 1), (34, 1), (17, 1), (10, 1), (11, 1), (44, 1)]",12.0
1,440,1,"Any[(33, 1), (17, 1), (35, 1), (33, 1), (10, 1), (11, 1), (44, 1), (35, 1), (24, 1)]",18.0
1,441,1,"Any[(13, 1), (34, 1), (17, 3), (17, 1), (31, 1), (17, 1), (9, 1), (26, 1), (1, 1), (30, 1)]",24.0
1,442,1,"Any[(13, 1), (34, 1), (17, 2), (17, 1), (31, 1), (9, 1), (13, 2), (26, 1), (1, 1), (24, 1)]",20.0
1,443,126 <= 126,"Any[(13, 1), (34, 1), (17, 3), (17, 2), (44, 1), (31, 1), (17, 1), (9, 1), (26, 1), (1, 1)]",28.0
1,444,124 + 1 <= 127,"Any[(34, 1), (17, 1), (13, 1), (31, 1), (13, 3), (17, 1), (10, 1), (25, 1)]",16.0
1,445,1,"Any[(34, 1), (17, 1), (13, 1), (31, 1), (10, 1), (26, 1), (34, 1), (2, 1), (30, 1)]",16.0
1,446,v0 <= v1 + ((126 + (v0 - v1)) - 125),"Any[(8, 1), (34, 1), (35, 1), (33, 1), (17, 2), (44, 1), (35, 1), (17, 1), (13, 2), (1, 1)]",16.0
1,447,125 <= 127,"Any[(13, 1), (34, 1), (17, 3), (44, 1), (31, 1), (17, 1), (17, 1), (9, 1), (1, 1), (26, 1)]",28.0
1,448,1,"Any[(13, 1), (34, 1), (17, 2), (44, 1), (31, 1), (17, 1), (9, 1), (26, 1), (1, 1), (30, 1)]",26.0
1,449,125 <= 128,"Any[(13, 1), (35, 1), (33, 1), (17, 3), (35, 1), (17, 2), (17, 1), (9, 1), (25, 1), (1, 1)]",22.0
1,450,124 <= 128,"Any[(13, 1), (35, 1), (17, 2), (17, 1), (8, 1), (26, 1), (1, 1)]",18.0
1,451,1,"Any[(13, 1), (35, 1), (34, 1), (17, 1), (13, 2), (31, 1), (10, 1), (25, 1), (1, 1), (30, 1)]",16.0
1,452,124 <= 127,"Any[(13, 1), (35, 1), (34, 1), (17, 2), (44, 1), (31, 1), (17, 1), (8, 1), (1, 1), (26, 1)]",24.0
1,453,124 <= 1 + 127,"Any[(35, 1), (33, 1), (17, 3), (17, 1), (44, 1), (13, 1), (35, 1), (17, 1), (9, 1), (25, 1)]",26.0
1,454,1,"Any[(13, 1), (34, 1), (17, 2), (17, 1), (31, 1), (9, 1), (13, 2), (26, 1), (1, 1), (24, 1)]",20.0
1,455,2 + 125 <= 126,"Any[(13, 1), (17, 1), (9, 1), (26, 1)]",12.0
1,456,1,"Any[(34, 1), (17, 1), (13, 1), (31, 1), (10, 1), (26, 1), (34, 1), (2, 1), (30, 1)]",16.0
1,457,1,"Any[(8, 1), (1, 1), (24, 1)]",12.0
1,458,1,"Any[(8, 1), (13, 1), (34, 1), (1, 1), (17, 1), (44, 1), (31, 1), (26, 1), (24, 1)]",22.0
1,459,1,"Any[(13, 1), (34, 1), (17, 1), (44, 1), (31, 1), (9, 1), (13, 2), (26, 1), (1, 1), (24, 1)]",22.0
1,460,1,"Any[(13, 1), (34, 1), (17, 2), (17, 1), (31, 1), (9, 1), (13, 2), (26, 1), (1, 1), (24, 1)]",20.0
1,461,34 + 125 <= 126,"Any[(13, 1), (17, 1), (9, 1), (26, 1)]",12.0
1,462,1,"Any[(34, 1), (17, 1), (13, 1), (31, 1), (10, 1), (26, 1), (34, 1), (2, 1), (30, 1)]",16.0
1,463,1,"Any[(8, 1), (1, 1), (24, 1)]",12.0
1,464,1,"Any[(8, 1), (13, 1), (34, 1), (1, 1), (17, 1), (44, 1), (31, 1), (26, 1), (24, 1)]",22.0
1,465,1,"Any[(13, 1), (34, 1), (17, 1), (44, 1), (31, 1), (9, 1), (13, 2), (26, 1), (1, 1), (24, 1)]",22.0
1,466,1,"Any[(13, 1), (34, 1), (17, 2), (17, 1), (31, 1), (9, 1), (13, 2), (26, 1), (1, 1), (24, 1)]",20.0
1,467,125 + 67 <= 126,"Any[(17, 1), (13, 2), (10, 1), (26, 1)]",12.0
1,468,1,"Any[(34, 1), (17, 1), (13, 1), (31, 1), (10, 1), (26, 1), (34, 1), (2, 1), (30, 1)]",16.0
1,469,1,"Any[(8, 1), (1, 1), (24, 1)]",12.0
1,470,1,"Any[(8, 1), (13, 1), (34, 1), (1, 1), (17, 1), (44, 1), (31, 1), (26, 1), (24, 1)]",22.0
1,471,1,"Any[(13, 1), (34, 1), (17, 1), (44, 1), (31, 1), (9, 1), (13, 2), (26, 1), (1, 1), (24, 1)]",22.0
1,472,1,"Any[(13, 1), (34, 1), (17, 2), (17, 1), (31, 1), (9, 1), (13, 2), (26, 1), (1, 1), (24, 1)]",20.0
1,473,72 + 125 <= 126,"Any[(13, 1), (17, 1), (9, 1), (26, 1)]",12.0
1,474,1,"Any[(34, 1), (17, 1), (13, 1), (31, 1), (10, 1), (26, 1), (34, 1), (2, 1), (30, 1)]",16.0
1,475,1,"Any[(8, 1), (1, 1), (24, 1)]",12.0
1,476,1,"Any[(8, 1), (13, 1), (34, 1), (1, 1), (17, 1), (44, 1), (31, 1), (26, 1), (24, 1)]",22.0
1,477,1,"Any[(13, 1), (34, 1), (17, 1), (44, 1), (31, 1), (9, 1), (13, 2), (26, 1), (1, 1), (24, 1)]",22.0
1,478,126 <= (127 + 2) + 62,"Any[(8, 1), (35, 1), (33, 1), (17, 2), (35, 1), (17, 1), (9, 1), (13, 3), (13, 1), (25, 1)]",16.0
1,479,123 <= 132 + 62,"Any[(13, 1), (35, 1), (34, 1), (17, 2), (17, 1), (8, 2), (1, 1), (8, 1), (31, 1), (26, 1)]",18.0
1,480,v0 - ((191 + (v0 - v1)) - 123) <= v1,"Any[(8, 1), (35, 1), (34, 1), (35, 1), (33, 1), (17, 1), (13, 2), (10, 1), (1, 1), (1, 1)]",8.0
1,481,123 <= (127 + 2) + 62,"Any[(13, 1), (35, 1), (34, 1), (17, 2), (44, 1), (31, 1), (17, 1), (8, 2), (8, 1), (26, 1)]",22.0
1,482,123 <= (62 + 2) + 127,"Any[(35, 1), (33, 1), (17, 2), (35, 1), (17, 1), (44, 1), (13, 1), (9, 1), (9, 1), (25, 1)]",22.0
1,483,133 <= 12 + 127,"Any[(8, 1), (34, 1), (17, 2), (17, 1), (13, 3), (13, 1), (31, 1), (10, 1), (26, 1), (1, 1)]",18.0
